id,scores
26504,0.115905
26505,0.118993
26506,0.141381
26507,0.103499
26508,0.063771
26509,0.082242
26510,0.138239
26511,0.086035
26512,0.132392
26513,0.141397
26514,0.145041
26515,0.140870
26516,0.119184
26517,0.120223
26518,0.109581
26519,0.126866
26520,0.136097
26521,0.076597
26522,0.097163
26523,0.134219
26524,0.125542
26525,0.143008
26526,0.134451
26527,0.094021
26528,0.114466
26529,0.096320
26530,0.121891
26531,0.144122
26532,0.123862
26533,0.070111
26534,0.058709
26535,0.145521
26536,0.136150
26537,0.145366
26538,0.130959
26539,0.143959
26540,0.109875
26541,0.058861
26542,0.133249
26543,0.136243
26544,0.125845
26545,0.124584
26546,0.063124
26547,0.120624
26548,0.128597
26549,0.122747
26550,0.135808
26551,0.105231
26552,0.133091
26553,0.124001
26554,0.114314
26555,0.128334
26556,0.147070
26557,0.136709
26558,0.122319
26559,0.149799
26560,0.139797
26561,0.114094
26562,0.111315
26563,0.074459
26564,0.098894
26565,0.116306
26566,0.100025
26567,0.124746
26568,0.119635
26569,0.129776
26570,0.116297
26571,0.143253
26572,0.122579
26573,0.127068
26574,0.108587
26575,0.133223
26576,0.121193
26577,0.083608
26578,0.140586
26579,0.123146
26580,0.131228
26581,0.149640
26582,0.145942
26583,0.132312
26584,0.142931
26585,0.088854
26586,0.135892
26587,0.146862
26588,0.141910
26589,0.123804
26590,0.096719
26591,0.123865
26592,0.144031
26593,0.124057
26594,0.145131
26595,0.100411
26596,0.092927
26597,0.074708
26598,0.148257
26599,0.131895
26600,0.119527
26601,0.116129
26602,0.091391
26603,0.130383
26604,0.150805
26605,0.134801
26606,0.128544
26607,0.128834
26608,0.056762
26609,0.124292
26610,0.147832
26611,0.135301
26612,0.137653
26613,0.095833
26614,0.089420
26615,0.125177
26616,0.121723
26617,0.145402
26618,0.136028
26619,0.106411
26620,0.089283
26621,0.110645
26622,0.082918
26623,0.115390
26624,0.096356
26625,0.110409
26626,0.131767
26627,0.134841
26628,0.092344
26629,0.117344
26630,0.105041
26631,0.138963
26632,0.119395
26633,0.119548
26634,0.126600
26635,0.074012
26636,0.123421
26637,0.108489
26638,0.100677
26639,0.101194
26640,0.125475
26641,0.104970
26642,0.141266
26643,0.133159
26644,0.135018
26645,0.087121
26646,0.118469
26647,0.144044
26648,0.121824
26649,0.077454
26650,0.121874
26651,0.111597
26652,0.114491
26653,0.135646
26654,0.120483
26655,0.091218
26656,0.076597
26657,0.103409
26658,0.114720
26659,0.130401
26660,0.135496
26661,0.103517
26662,0.125255
26663,0.142549
26664,0.139436
26665,0.104038
26666,0.110332
26667,0.143457
26668,0.119314
26669,0.085830
26670,0.119439
26671,0.110694
26672,0.138411
26673,0.126748
26674,0.117348
26675,0.092215
26676,0.099021
26677,0.100768
26678,0.117112
26679,0.127254
26680,0.134503
26681,0.094091
26682,0.124042
26683,0.140956
26684,0.124875
26685,0.079112
26686,0.095094
26687,0.142347
26688,0.109101
26689,0.102131
26690,0.111211
26691,0.110917
26692,0.093937
26693,0.132706
26694,0.128480
26695,0.117481
26696,0.147249
26697,0.076836
26698,0.151040
26699,0.137484
26700,0.109676
26701,0.092547
26702,0.132198
26703,0.129293
26704,0.126651
26705,0.123731
26706,0.118297
26707,0.140370
26708,0.113808
26709,0.139646
26710,0.120816
26711,0.118351
26712,0.080681
26713,0.078549
26714,0.123275
26715,0.120836
26716,0.135214
26717,0.145302
26718,0.141340
26719,0.118458
26720,0.129913
26721,0.142298
26722,0.091447
26723,0.100493
26724,0.135142
26725,0.136120
26726,0.146141
26727,0.098888
26728,0.090721
26729,0.108920
26730,0.080232
26731,0.073473
26732,0.104825
26733,0.096755
26734,0.142256
26735,0.110358
26736,0.112425
26737,0.098343
26738,0.107868
26739,0.128512
26740,0.130922
26741,0.090336
26742,0.136448
26743,0.115467
26744,0.110022
26745,0.140620
26746,0.148138
26747,0.142232
26748,0.098223
26749,0.128653
26750,0.141543
26751,0.089808
26752,0.105668
26753,0.110029
26754,0.114949
26755,0.132697
26756,0.062842
26757,0.147313
26758,0.101048
26759,0.121414
26760,0.114850
26761,0.059871
26762,0.110417
26763,0.141077
26764,0.144706
26765,0.100231
26766,0.138598
26767,0.141380
26768,0.102219
26769,0.101487
26770,0.110180
26771,0.119029
26772,0.147618
26773,0.102986
26774,0.145701
26775,0.096562
26776,0.123248
26777,0.111703
26778,0.089533
26779,0.086418
26780,0.146132
26781,0.082509
26782,0.100646
26783,0.105865
26784,0.067662
26785,0.123004
26786,0.133731
26787,0.102980
26788,0.107910
26789,0.143885
26790,0.138758
26791,0.110879
26792,0.116156
26793,0.121253
26794,0.098570
26795,0.131849
26796,0.114051
26797,0.126996
26798,0.131054
26799,0.071545
26800,0.090445
26801,0.117804
26802,0.149372
26803,0.114541
26804,0.131182
26805,0.130972
26806,0.129489
26807,0.128457
26808,0.124645
26809,0.118285
26810,0.116970
26811,0.133196
26812,0.150615
26813,0.135160
26814,0.125867
26815,0.135824
26816,0.127506
26817,0.082497
26818,0.053551
26819,0.120472
26820,0.053587
26821,0.096276
26822,0.136519
26823,0.122104
26824,0.127496
26825,0.111283
26826,0.121887
26827,0.143431
26828,0.145048
26829,0.124962
26830,0.080302
26831,0.106168
26832,0.124676
26833,0.096201
26834,0.105751
26835,0.144454
26836,0.086032
26837,0.127371
26838,0.065984
26839,0.133628
26840,0.045551
26841,0.115949
26842,0.101887
26843,0.100151
26844,0.141184
26845,0.137431
26846,0.138184
26847,0.136024
26848,0.136638
26849,0.135155
26850,0.114563
26851,0.136297
26852,0.127832
26853,0.093599
26854,0.145029
26855,0.125233
26856,0.093027
26857,0.122210
26858,0.148903
26859,0.089561
26860,0.141681
26861,0.138739
26862,0.125830
26863,0.083193
26864,0.131234
26865,0.114643
26866,0.108645
26867,0.144148
26868,0.136027
26869,0.119762
26870,0.141385
26871,0.102006
26872,0.143483
26873,0.109394
26874,0.135962
26875,0.122913
26876,0.137265
26877,0.141784
26878,0.143406
26879,0.114107
26880,0.063787
26881,0.104659
26882,0.043467
26883,0.104115
26884,0.128887
26885,0.139348
26886,0.139069
26887,0.132809
26888,0.110038
26889,0.122478
26890,0.135714
26891,0.102561
26892,0.149597
26893,0.135690
26894,0.137288
26895,0.138501
26896,0.120568
26897,0.122455
26898,0.108112
26899,0.113577
26900,0.138259
26901,0.100028
26902,0.137876
26903,0.085741
26904,0.101669
26905,0.146123
26906,0.136901
26907,0.111447
26908,0.130363
26909,0.115609
26910,0.139241
26911,0.133497
26912,0.124086
26913,0.108440
26914,0.140113
26915,0.110724
26916,0.130051
26917,0.140093
26918,0.097655
26919,0.123359
26920,0.133558
26921,0.142092
26922,0.132952
26923,0.063199
26924,0.148144
26925,0.146175
26926,0.117349
26927,0.093365
26928,0.121274
26929,0.120935
26930,0.078201
26931,0.119123
26932,0.129135
26933,0.139367
26934,0.134971
26935,0.124184
26936,0.124927
26937,0.077451
26938,0.089831
26939,0.146533
26940,0.114929
26941,0.103743
26942,0.104178
26943,0.099801
26944,0.148494
26945,0.136189
26946,0.092597
26947,0.118508
26948,0.125108
26949,0.127606
26950,0.109634
26951,0.145516
26952,0.113610
26953,0.122373
26954,0.127637
26955,0.109186
26956,0.096103
26957,0.134851
26958,0.109930
26959,0.144307
26960,0.149195
26961,0.147433
26962,0.140060
26963,0.139791
26964,0.139360
26965,0.094682
26966,0.105426
26967,0.134522
26968,0.148472
26969,0.122080
26970,0.133949
26971,0.099622
26972,0.118371
26973,0.127398
26974,0.114630
26975,0.102973
26976,0.125335
26977,0.085649
26978,0.139864
26979,0.075268
26980,0.080212
26981,0.113667
26982,0.126406
26983,0.129348
26984,0.146028
26985,0.120045
26986,0.143128
26987,0.100014
26988,0.127849
26989,0.108220
26990,0.058314
26991,0.140939
26992,0.132632
26993,0.143951
26994,0.129971
26995,0.110339
26996,0.125862
26997,0.105664
26998,0.141899
26999,0.076559
27000,0.114667
27001,0.140131
27002,0.125128
27003,0.142617
27004,0.127940
27005,0.128231
27006,0.126875
27007,0.121062
27008,0.135318
27009,0.099063
27010,0.076880
27011,0.148135
27012,0.141405
27013,0.148338
27014,0.116687
27015,0.123655
27016,0.142430
27017,0.103673
27018,0.146208
27019,0.121850
27020,0.143535
27021,0.107175
27022,0.114509
27023,0.096364
27024,0.103151
27025,0.143244
27026,0.084322
27027,0.123036
27028,0.147529
27029,0.101245
27030,0.137216
27031,0.101013
27032,0.134848
27033,0.125663
27034,0.148160
27035,0.100384
27036,0.130740
27037,0.139095
27038,0.120426
27039,0.110832
27040,0.135184
27041,0.137939
27042,0.122865
27043,0.087788
27044,0.113597
27045,0.097584
27046,0.109063
27047,0.092609
27048,0.092533
27049,0.108482
27050,0.081755
27051,0.090828
27052,0.127876
27053,0.094351
27054,0.118525
27055,0.136511
27056,0.139058
27057,0.130507
27058,0.120508
27059,0.125748
27060,0.061725
27061,0.130801
27062,0.097357
27063,0.147378
27064,0.148640
27065,0.101310
27066,0.126987
27067,0.108875
27068,0.144009
27069,0.064534
27070,0.128132
27071,0.137677
27072,0.139194
27073,0.083090
27074,0.140793
27075,0.080131
27076,0.117916
27077,0.057882
27078,0.111865
27079,0.105199
27080,0.128276
27081,0.101138
27082,0.045130
27083,0.094570
27084,0.114513
27085,0.086850
27086,0.127194
27087,0.131622
27088,0.142175
27089,0.066956
27090,0.114733
27091,0.145597
27092,0.082848
27093,0.074643
27094,0.110409
27095,0.086737
27096,0.117058
27097,0.101314
27098,0.119218
27099,0.120065
27100,0.132012
27101,0.077164
27102,0.143930
27103,0.099060
27104,0.140810
27105,0.088086
27106,0.140090
27107,0.137235
27108,0.087582
27109,0.085623
27110,0.123234
27111,0.148755
27112,0.113172
27113,0.077830
27114,0.070861
27115,0.108212
27116,0.137257
27117,0.118793
27118,0.101278
27119,0.099030
27120,0.079046
27121,0.054200
27122,0.101520
27123,0.145636
27124,0.148510
27125,0.079530
27126,0.136237
27127,0.109208
27128,0.126123
27129,0.131089
27130,0.018680
27131,0.040137
27132,0.127411
27133,0.102529
27134,0.137030
27135,0.089671
27136,0.149172
27137,0.064998
27138,0.131666
27139,0.092706
27140,0.059744
27141,0.103650
27142,0.148208
27143,0.089252
27144,0.111667
27145,0.062246
27146,0.123979
27147,0.059843
27148,0.103613
27149,0.121436
27150,0.101123
27151,0.115957
27152,0.104796
27153,0.065252
27154,0.075540
27155,0.093036
27156,0.131658
27157,0.118958
27158,0.142299
27159,0.145997
27160,0.124425
27161,0.104583
27162,0.078573
27163,0.122747
27164,0.070163
27165,0.088332
27166,0.136885
27167,0.104080
27168,0.142651
27169,0.081435
27170,0.065161
27171,0.058415
27172,0.137493
27173,0.117499
27174,0.114245
27175,0.096125
27176,0.117026
27177,0.081451
27178,0.088120
27179,0.098609
27180,0.106215
27181,0.051116
27182,0.142735
27183,0.120097
27184,0.137950
27185,0.080115
27186,0.119914
27187,0.145389
27188,0.110515
27189,0.105062
27190,0.100921
27191,0.134559
27192,0.108692
27193,0.103681
27194,0.138246
27195,0.038398
27196,0.128799
27197,0.057016
27198,0.130022
27199,0.093246
27200,0.092270
27201,0.144787
27202,0.130261
27203,0.101894
27204,0.131943
27205,0.146003
27206,0.098774
27207,0.147949
27208,0.133761
27209,0.044171
27210,0.133834
27211,0.115433
27212,0.124428
27213,0.119575
27214,0.111844
27215,0.092577
27216,0.129873
27217,0.089648
27218,0.135578
27219,0.087592
27220,0.103608
27221,0.124340
27222,0.145195
27223,0.079702
27224,0.113792
27225,0.090523
27226,0.101037
27227,0.123728
27228,0.120029
27229,0.079555
27230,0.110438
27231,0.130622
27232,0.105193
27233,0.109872
27234,0.114866
27235,0.109595
27236,0.139568
27237,0.133857
27238,0.072267
27239,0.056491
27240,0.088797
27241,0.080693
27242,0.149638
27243,0.091432
27244,0.101166
27245,0.147428
27246,0.085619
27247,0.053251
27248,0.136481
27249,0.109957
27250,0.142022
27251,0.122595
27252,0.123793
27253,0.123126
27254,0.133341
27255,0.131265
27256,0.147618
27257,0.047419
27258,0.108632
27259,0.105206
27260,0.139879
27261,0.125538
27262,0.144660
27263,0.114488
27264,0.103116
27265,0.134533
27266,0.138604
27267,0.104508
27268,0.041845
27269,0.104996
27270,0.150678
27271,0.093458
27272,0.119079
27273,0.104888
27274,0.076446
27275,0.084313
27276,0.147021
27277,0.108141
27278,0.092672
27279,0.094216
27280,0.085637
27281,0.045298
27282,0.122380
27283,0.065028
27284,0.148762
27285,0.076587
27286,0.128172
27287,0.135781
27288,0.114923
27289,0.044903
27290,0.092607
27291,0.121041
27292,0.119768
27293,0.075937
27294,0.085970
27295,0.128346
27296,0.144829
27297,0.143661
27298,0.127271
27299,0.116506
27300,0.148933
27301,0.146839
27302,0.088203
27303,0.089315
27304,0.145307
27305,0.096668
27306,0.128552
27307,0.126082
27308,0.143630
27309,0.138895
27310,0.114057
27311,0.112323
27312,0.131172
27313,0.056211
27314,0.117430
27315,0.050544
27316,0.117133
27317,0.065477
27318,0.103455
27319,0.072270
27320,0.123628
27321,0.127665
27322,0.098839
27323,0.126804
27324,0.103696
27325,0.117523
27326,0.110908
27327,0.111606
27328,0.040046
27329,0.145670
27330,0.148320
27331,0.112456
27332,0.100279
27333,0.075708
27334,0.128847
27335,0.032805
27336,0.141389
27337,0.079153
27338,0.102043
27339,0.098561
27340,0.130506
27341,0.087458
27342,0.122740
27343,0.125276
27344,0.090946
27345,0.144687
27346,0.100639
27347,0.112513
27348,0.124694
27349,0.094446
27350,0.122054
27351,0.118109
27352,0.145740
27353,0.062054
27354,0.149574
27355,0.097204
27356,0.103973
27357,0.092223
27358,0.139670
27359,0.068364
27360,0.100365
27361,0.130534
27362,0.125213
27363,0.117383
27364,0.141427
27365,0.109835
27366,0.072978
27367,0.097874
27368,0.140093
27369,0.090769
27370,0.116494
27371,0.142389
27372,0.135684
27373,0.131742
27374,0.109646
27375,0.097358
27376,0.093824
27377,0.103964
27378,0.137391
27379,0.087640
27380,0.074733
27381,0.122039
27382,0.104347
27383,0.123672
27384,0.138375
27385,0.116536
27386,0.106400
27387,0.123482
27388,0.148796
27389,0.115768
27390,0.106081
27391,0.125529
27392,0.143203
27393,0.086820
27394,0.085273
27395,0.059600
27396,0.149377
27397,0.126690
27398,0.131268
27399,0.135785
27400,0.103416
27401,0.089940
27402,0.139564
27403,0.048026
27404,0.099704
27405,0.107104
27406,0.130537
27407,0.076794
27408,0.114866
27409,0.146372
27410,0.148386
27411,0.113220
27412,0.122345
27413,0.079822
27414,0.115915
27415,0.094662
27416,0.101525
27417,0.073581
27418,0.129854
27419,0.068650
27420,0.068462
27421,0.070940
27422,0.110158
27423,0.085517
27424,0.115547
27425,0.129345
27426,0.122120
27427,0.066749
27428,0.134085
27429,0.069746
27430,0.096897
27431,0.084507
27432,0.112107
27433,0.145028
27434,0.076746
27435,0.101649
27436,0.121689
27437,0.115148
27438,0.111066
27439,0.148275
27440,0.136823
27441,0.085354
27442,0.114647
27443,0.102304
27444,0.098988
27445,0.070386
27446,0.067509
27447,0.099856
27448,0.130788
27449,0.119759
27450,0.133020
27451,0.101562
27452,0.122191
27453,0.122561
27454,0.146480
27455,0.143350
27456,0.115729
27457,0.143500
27458,0.098149
27459,0.063802
27460,0.144338
27461,0.145691
27462,0.070932
27463,0.128415
27464,0.112596
27465,0.146302
27466,0.102281
27467,0.128062
27468,0.142861
27469,0.121034
27470,0.105015
27471,0.050404
27472,0.089255
27473,0.037104
27474,0.143904
27475,0.079350
27476,0.143338
27477,0.054732
27478,0.109156
27479,0.129237
27480,0.125718
27481,0.092652
27482,0.140058
27483,0.085623
27484,0.118830
27485,0.109444
27486,0.119546
27487,0.091001
27488,0.084342
27489,0.146933
27490,0.112871
27491,0.125282
27492,0.070665
27493,0.114023
27494,0.092392
27495,0.132609
27496,0.084570
27497,0.124308
27498,0.095270
27499,0.085710
27500,0.105042
27501,0.143436
27502,0.143108
27503,0.075202
27504,0.139465
27505,0.100314
27506,0.147249
27507,0.115531
27508,0.128185
27509,0.139972
27510,0.140831
27511,0.107328
27512,0.114948
27513,0.128311
27514,0.072841
27515,0.131642
27516,0.145139
27517,0.142692
27518,0.103126
27519,0.125525
27520,0.054372
27521,0.135686
27522,0.125596
27523,0.123467
27524,0.101601
27525,0.098862
27526,0.119750
27527,0.106100
27528,0.147542
27529,0.097455
27530,0.084162
27531,0.142213
27532,0.140496
27533,0.124463
27534,0.119037
27535,0.112475
27536,0.120967
27537,0.076537
27538,0.144025
27539,0.090626
27540,0.087421
27541,0.125197
27542,0.096435
27543,0.113176
27544,0.125841
27545,0.136947
27546,0.137853
27547,0.094196
27548,0.095902
27549,0.143703
27550,0.103381
27551,0.086631
27552,0.101822
27553,0.106248
27554,0.134405
27555,0.119557
27556,0.096362
27557,0.119606
27558,0.148774
27559,0.124300
27560,0.124599
27561,0.136946
27562,0.141790
27563,0.127413
27564,0.148733
27565,0.142079
27566,0.088419
27567,0.106165
27568,0.128383
27569,0.145089
27570,0.115797
27571,0.090067
27572,0.143450
27573,0.106447
27574,0.143610
27575,0.114189
27576,0.118643
27577,0.121730
27578,0.145649
27579,0.126266
27580,0.087002
27581,0.142192
27582,0.150412
27583,0.102623
27584,0.111370
27585,0.140515
27586,0.125478
27587,0.104955
27588,0.144651
27589,0.117334
27590,0.144671
27591,0.121742
27592,0.141150
27593,0.123341
27594,0.136208
27595,0.117147
27596,0.099984
27597,0.106357
27598,0.120140
27599,0.122241
27600,0.112504
27601,0.143564
27602,0.123865
27603,0.101629
27604,0.145520
27605,0.140286
27606,0.132687
27607,0.094963
27608,0.132783
27609,0.108759
27610,0.130547
27611,0.143497
27612,0.114464
27613,0.118053
27614,0.139774
27615,0.133209
27616,0.122302
27617,0.121070
27618,0.102660
27619,0.141777
27620,0.052501
27621,0.110966
27622,0.092643
27623,0.126756
27624,0.099865
27625,0.136638
27626,0.141720
27627,0.106002
27628,0.108114
27629,0.132200
27630,0.143275
27631,0.118020
27632,0.127978
27633,0.107465
27634,0.145499
27635,0.112391
27636,0.139066
27637,0.116341
27638,0.115177
27639,0.137755
27640,0.129375
27641,0.097295
27642,0.126143
27643,0.075620
27644,0.083099
27645,0.086113
27646,0.105450
27647,0.111738
27648,0.133813
27649,0.121699
27650,0.116620
27651,0.127074
27652,0.105717
27653,0.129809
27654,0.128949
27655,0.116888
27656,0.119203
27657,0.146143
27658,0.122405
27659,0.114423
27660,0.095147
27661,0.117162
27662,0.144901
27663,0.118101
27664,0.126675
27665,0.142937
27666,0.085922
27667,0.135531
27668,0.110456
27669,0.111873
27670,0.110317
27671,0.103487
27672,0.103912
27673,0.115810
27674,0.140138
27675,0.107449
27676,0.125536
27677,0.140864
27678,0.104357
27679,0.141936
27680,0.119429
27681,0.142040
27682,0.132137
27683,0.112326
27684,0.150574
27685,0.111136
27686,0.127660
27687,0.123771
27688,0.108181
27689,0.105033
27690,0.123823
27691,0.126934
27692,0.123606
27693,0.137444
27694,0.100948
27695,0.116775
27696,0.116512
27697,0.132090
27698,0.130441
27699,0.126432
27700,0.116168
27701,0.128531
27702,0.125332
27703,0.098445
27704,0.117504
27705,0.146325
27706,0.143057
27707,0.144163
27708,0.125290
27709,0.107967
27710,0.137212
27711,0.109573
27712,0.107363
27713,0.122304
27714,0.110915
27715,0.102875
27716,0.109213
27717,0.125405
27718,0.125458
27719,0.115382
27720,0.058630
27721,0.095173
27722,0.096873
27723,0.121825
27724,0.132583
27725,0.144359
27726,0.100499
27727,0.124921
27728,0.132638
27729,0.133014
27730,0.144683
27731,0.140856
27732,0.106571
27733,0.122849
27734,0.140382
27735,0.076237
27736,0.109134
27737,0.133906
27738,0.086609
27739,0.084225
27740,0.123008
27741,0.085804
27742,0.105193
27743,0.113628
27744,0.145743
27745,0.075890
27746,0.149833
27747,0.122502
27748,0.133084
27749,0.081975
27750,0.103150
27751,0.139691
27752,0.118411
27753,0.085435
27754,0.115713
27755,0.086765
27756,0.120840
27757,0.107053
27758,0.113333
27759,0.147075
27760,0.120674
27761,0.110239
27762,0.133054
27763,0.097009
27764,0.128843
27765,0.128760
27766,0.143268
27767,0.085895
27768,0.096110
27769,0.111049
27770,0.107857
27771,0.136692
27772,0.147376
27773,0.128805
27774,0.135248
27775,0.100662
27776,0.120450
27777,0.110112
27778,0.102064
27779,0.125417
27780,0.141889
27781,0.077235
27782,0.103488
27783,0.105023
27784,0.125489
27785,0.143161
27786,0.124124
27787,0.100227
27788,0.110803
27789,0.143564
27790,0.143382
27791,0.123281
27792,0.141528
27793,0.117987
27794,0.118844
27795,0.136558
27796,0.117028
27797,0.110886
27798,0.130805
27799,0.091733
27800,0.137353
27801,0.107344
27802,0.109568
27803,0.100189
27804,0.098193
27805,0.057185
27806,0.135158
27807,0.128182
27808,0.148179
27809,0.133082
27810,0.105814
27811,0.124984
27812,0.139847
27813,0.120180
27814,0.129434
27815,0.133934
27816,0.148871
27817,0.135381
27818,0.092153
27819,0.086330
27820,0.115552
27821,0.144368
27822,0.137771
27823,0.131248
27824,0.122001
27825,0.135403
27826,0.108753
27827,0.131303
27828,0.131049
27829,0.120423
27830,0.128192
27831,0.134389
27832,0.127973
27833,0.101667
27834,0.076570
27835,0.115473
27836,0.150007
27837,0.105259
27838,0.135508
27839,0.122356
27840,0.123734
27841,0.108915
27842,0.113136
27843,0.127568
27844,0.101836
27845,0.112069
27846,0.108449
27847,0.114988
27848,0.119653
27849,0.109793
27850,0.123247
27851,0.097293
27852,0.111560
27853,0.133370
27854,0.092737
27855,0.148128
27856,0.102769
27857,0.128351
27858,0.128447
27859,0.096028
27860,0.084800
27861,0.107510
27862,0.143681
27863,0.125066
27864,0.101202
27865,0.096026
27866,0.116052
27867,0.121397
27868,0.135873
27869,0.096884
27870,0.130140
27871,0.147466
27872,0.139878
27873,0.121501
27874,0.054218
27875,0.142329
27876,0.145018
27877,0.103990
27878,0.085000
27879,0.143935
27880,0.121672
27881,0.134606
27882,0.119668
27883,0.099669
27884,0.114794
27885,0.144565
27886,0.149177
27887,0.102832
27888,0.085712
27889,0.119099
27890,0.126383
27891,0.126076
27892,0.094125
27893,0.068406
27894,0.049925
27895,0.139193
27896,0.141809
27897,0.078211
27898,0.080468
27899,0.084669
27900,0.110013
27901,0.106147
27902,0.130001
27903,0.107005
27904,0.137543
27905,0.097798
27906,0.136947
27907,0.103022
27908,0.143626
27909,0.124786
27910,0.125675
27911,0.078052
27912,0.085513
27913,0.144966
27914,0.143185
27915,0.104000
27916,0.126796
27917,0.087518
27918,0.123905
27919,0.119512
27920,0.144988
27921,0.105114
27922,0.091783
27923,0.096363
27924,0.135438
27925,0.123696
27926,0.081628
27927,0.106310
27928,0.106983
27929,0.133360
27930,0.116600
27931,0.050540
27932,0.135568
27933,0.140616
27934,0.138592
27935,0.065736
27936,0.055627
27937,0.105131
27938,0.146306
27939,0.116674
27940,0.120496
27941,0.116230
27942,0.126670
27943,0.095721
27944,0.138176
27945,0.114227
27946,0.128148
27947,0.109657
27948,0.108743
27949,0.130922
27950,0.133196
27951,0.091108
27952,0.101223
27953,0.128981
27954,0.115237
27955,0.138274
27956,0.114847
27957,0.090813
27958,0.109183
27959,0.118522
27960,0.135497
27961,0.138823
27962,0.104702
27963,0.112791
27964,0.114880
27965,0.100641
27966,0.136841
27967,0.145345
27968,0.144508
27969,0.142853
27970,0.131835
27971,0.123302
27972,0.095287
27973,0.126860
27974,0.135579
27975,0.103804
27976,0.140752
27977,0.123614
27978,0.146225
27979,0.112048
27980,0.131983
27981,0.096364
27982,0.108069
27983,0.124520
27984,0.137629
27985,0.039877
27986,0.138449
27987,0.107308
27988,0.128378
27989,0.090550
27990,0.084258
27991,0.098310
27992,0.083167
27993,0.134469
27994,0.128916
27995,0.120074
27996,0.091658
27997,0.100367
27998,0.111567
27999,0.119272
28000,0.147343
28001,0.092364
28002,0.119040
28003,0.118135
28004,0.118385
28005,0.135788
28006,0.135889
28007,0.110515
28008,0.135329
28009,0.109347
28010,0.136796
28011,0.115717
28012,0.124390
28013,0.059259
28014,0.116413
28015,0.140914
28016,0.070555
28017,0.142849
28018,0.149456
28019,0.143517
28020,0.133610
28021,0.077696
28022,0.139979
28023,0.129608
28024,0.077191
28025,0.131029
28026,0.142763
28027,0.088423
28028,0.117315
28029,0.116924
28030,0.045442
28031,0.127978
28032,0.131968
28033,0.123419
28034,0.127491
28035,0.147444
28036,0.140047
28037,0.123287
28038,0.151379
28039,0.080525
28040,0.113634
28041,0.044700
28042,0.143079
28043,0.136503
28044,0.067164
28045,0.129478
28046,0.110517
28047,0.137797
28048,0.122975
28049,0.132611
28050,0.094715
28051,0.139264
28052,0.129081
28053,0.120253
28054,0.111259
28055,0.121923
28056,0.145086
28057,0.103403
28058,0.077005
28059,0.110940
28060,0.128492
28061,0.126782
28062,0.133728
28063,0.142482
28064,0.114395
28065,0.113433
28066,0.101988
28067,0.077016
28068,0.102976
28069,0.145203
28070,0.105606
28071,0.087877
28072,0.117588
28073,0.122131
28074,0.071692
28075,0.097990
28076,0.102186
28077,0.107977
28078,0.120585
28079,0.044639
28080,0.093626
28081,0.120005
28082,0.129729
28083,0.113946
28084,0.116282
28085,0.085780
28086,0.142454
28087,0.119661
28088,0.141231
28089,0.125525
28090,0.142885
28091,0.082274
28092,0.126006
28093,0.121605
28094,0.148880
28095,0.111502
28096,0.115057
28097,0.107218
28098,0.149677
28099,0.145606
28100,0.137633
28101,0.063309
28102,0.071375
28103,0.117613
28104,0.120232
28105,0.073928
28106,0.135541
28107,0.104213
28108,0.060337
28109,0.108926
28110,0.149337
28111,0.112489
28112,0.117919
28113,0.136772
28114,0.123600
28115,0.096494
28116,0.101628
28117,0.116600
28118,0.143744
28119,0.110557
28120,0.136778
28121,0.096857
28122,0.132531
28123,0.126632
28124,0.129589
28125,0.039557
28126,0.090728
28127,0.116024
28128,0.069246
28129,0.139865
28130,0.146305
28131,0.079503
28132,0.120763
28133,0.144024
28134,0.143754
28135,0.117855
28136,0.084943
28137,0.127758
28138,0.130955
28139,0.131406
28140,0.098383
28141,0.124001
28142,0.134577
28143,0.116793
28144,0.110678
28145,0.114592
28146,0.133897
28147,0.109079
28148,0.111579
28149,0.117172
28150,0.132056
28151,0.073256
28152,0.106240
28153,0.142136
28154,0.118543
28155,0.027306
28156,0.121410
28157,0.113091
28158,0.138485
28159,0.073772
28160,0.089160
28161,0.128092
28162,0.123095
28163,0.097860
28164,0.133741
28165,0.091062
28166,0.146594
28167,0.142134
28168,0.138361
28169,0.081686
28170,0.092465
28171,0.115217
28172,0.097649
28173,0.112320
28174,0.056397
28175,0.094723
28176,0.130249
28177,0.086407
28178,0.142941
28179,0.118933
28180,0.124567
28181,0.081588
28182,0.121494
28183,0.131284
28184,0.147244
28185,0.089383
28186,0.099970
28187,0.146594
28188,0.076217
28189,0.090715
28190,0.122529
28191,0.142500
28192,0.121705
28193,0.127137
28194,0.133479
28195,0.066643
28196,0.144285
28197,0.103842
28198,0.106881
28199,0.105094
28200,0.103096
28201,0.094978
28202,0.062277
28203,0.050023
28204,0.093488
28205,0.126007
28206,0.120434
28207,0.115054
28208,0.148978
28209,0.065554
28210,0.099981
28211,0.095915
28212,0.113265
28213,0.118303
28214,0.117359
28215,0.122303
28216,0.082116
28217,0.122031
28218,0.119583
28219,0.101890
28220,0.099183
28221,0.069803
28222,0.060579
28223,0.145883
28224,0.119093
28225,0.129908
28226,0.084306
28227,0.106984
28228,0.114098
28229,0.131070
28230,0.087436
28231,0.078681
28232,0.149416
28233,0.114008
28234,0.103331
28235,0.143395
28236,0.143427
28237,0.130819
28238,0.143821
28239,0.135554
28240,0.142669
28241,0.131255
28242,0.061958
28243,0.129626
28244,0.143780
28245,0.146600
28246,0.143994
28247,0.123340
28248,0.128430
28249,0.118981
28250,0.144882
28251,0.092707
28252,0.101397
